accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.9774652719497681,0.996360719203949,0.08181492239236832,0.9438278079032898,0.9899452924728394,0.9572393298149109,0.9950022101402283,0.15686549246311188,0.875545859336853,1.0,0.0010000000474974513
0.9872629642486572,0.9984405040740967,0.055827561765909195,0.9670782089233398,0.9948844313621521,0.9677419066429138,0.990861177444458,0.15753549337387085,0.9031531810760498,1.0,0.0010000000474974513
0.9724511504173279,0.9953184723854065,0.09033028781414032,0.9310745596885681,0.9888869524002075,0.9727432131767273,0.994819700717926,0.11089120805263519,0.9194785356521606,0.9966749548912048,0.0010000000474974513
0.9814996123313904,0.997631311416626,0.06747744232416153,0.9539898037910461,0.9911801218986511,0.9719929695129395,0.9903059005737305,0.14532151818275452,0.9167303442955017,0.9975062608718872,0.0010000000474974513
0.9810385704040527,0.9971956014633179,0.07005348801612854,0.952235758304596,0.991709291934967,0.9697424173355103,0.9928871989250183,0.11216717958450317,0.9608176946640015,0.9376558661460876,0.0010000000474974513
0.9919889569282532,0.9990519285202026,0.04350680112838745,0.9780429005622864,0.9978832006454468,0.9822455644607544,0.9957659840583801,0.08671779930591583,0.9470773935317993,0.9966749548912048,0.0005000000237487257
0.9945248365402222,0.9991596341133118,0.036838676780462265,0.9848642945289612,0.9985888004302979,0.9817454218864441,0.9954913258552551,0.09690327197313309,0.9434850811958313,0.9991687536239624,0.0005000000237487257
0.9941213726997375,0.9992018342018127,0.036811426281929016,0.9848458170890808,0.9973540306091309,0.9859964847564697,0.9967934489250183,0.0704503059387207,0.9562450051307678,0.9991687536239624,0.0005000000237487257
0.9948129653930664,0.9993066191673279,0.03467585891485214,0.9862297177314758,0.9980596303939819,0.9804950952529907,0.9933539032936096,0.10996269434690475,0.9391100406646729,1.0,0.0005000000237487257
0.9942366480827332,0.9993452429771423,0.03570163995027542,0.9848511219024658,0.9977068305015564,0.9879969954490662,0.9967710971832275,0.07176441699266434,0.9631114602088928,0.9983375072479248,0.0005000000237487257
0.995216429233551,0.9994290471076965,0.031735390424728394,0.987094521522522,0.9984124302864075,0.9879969954490662,0.9963451027870178,0.0767747312784195,0.9631114602088928,0.9983375072479248,0.0005000000237487257
0.9946976900100708,0.9994509816169739,0.03381437435746193,0.9862249493598938,0.9977068305015564,0.9824956059455872,0.9964815974235535,0.08826392143964767,0.9464144706726074,0.9983375072479248,0.0005000000237487257
0.995216429233551,0.9994075298309326,0.03144616633653641,0.9865853786468506,0.9989416003227234,0.9837459325790405,0.9940329790115356,0.10042104125022888,0.948738157749176,1.0,0.0005000000237487257
0.9948129653930664,0.9991245269775391,0.03188575059175491,0.9872488975524902,0.9970012307167053,0.9829957485198975,0.9958832263946533,0.08898639678955078,0.9464988112449646,1.0,0.0005000000237487257
0.9974064826965332,0.9997254014015198,0.0246029831469059,0.9928146004676819,0.9992944002151489,0.9887471795082092,0.9969200491905212,0.06690698117017746,0.9646869897842407,0.9991687536239624,0.0002500000118743628
0.9985015392303467,0.999823808670044,0.021444309502840042,0.995434582233429,1.0,0.9907476902008057,0.9971327781677246,0.060636501759290695,0.9709208607673645,0.9991687536239624,0.0002500000118743628
0.9989049434661865,0.9997507929801941,0.01998494751751423,0.9966596364974976,1.0,0.9899975061416626,0.9971256852149963,0.06396853178739548,0.9685737490653992,0.9991687536239624,0.0002500000118743628
0.9979828000068665,0.9997377991676331,0.022258764132857323,0.9947313070297241,0.9991180300712585,0.9902475476264954,0.996798574924469,0.06416342407464981,0.9693548679351807,0.9991687536239624,0.0002500000118743628
0.9988473057746887,0.9997180104255676,0.019648926332592964,0.9964844584465027,1.0,0.991247832775116,0.9969345331192017,0.05850110948085785,0.9724919199943542,0.9991687536239624,0.0002500000118743628
0.9974064826965332,0.9996721744537354,0.022916199639439583,0.9931603074073792,0.9989416003227234,0.9887471795082092,0.9960764050483704,0.06762658059597015,0.9654340744018555,0.9983375072479248,0.0002500000118743628
0.9965419769287109,0.9996547102928162,0.024422351270914078,0.9912418723106384,0.9982360005378723,0.9897474646568298,0.9960548877716064,0.07002709805965424,0.967793881893158,0.9991687536239624,0.0002500000118743628
0.9962537884712219,0.9995666146278381,0.02558007836341858,0.9902029633522034,0.9984124302864075,0.9892473220825195,0.9959369897842407,0.06969369202852249,0.9662379622459412,0.9991687536239624,0.0002500000118743628
0.9980980753898621,0.9998192191123962,0.019742220640182495,0.9945594668388367,0.9996472001075745,0.9907476902008057,0.9963296055793762,0.06466614454984665,0.9709208607673645,0.9991687536239624,0.0002500000118743628
0.9953893423080444,0.9995869994163513,0.02650129236280918,0.9888052940368652,0.9971776604652405,0.9794948697090149,0.996181070804596,0.09097370505332947,0.9361867904663086,1.0,0.0002500000118743628
0.9979828000068665,0.9998700022697449,0.019726699218153954,0.9940371513366699,0.9998236298561096,0.9922480583190918,0.996738612651825,0.05357452481985092,0.9787581562995911,0.9958437085151672,0.0002500000118743628
0.9987896680831909,0.9998372197151184,0.018082300201058388,0.9968332052230835,0.9994708299636841,0.9914978742599487,0.9973906874656677,0.053037405014038086,0.974047064781189,0.9983375072479248,0.0002500000118743628
0.9982709884643555,0.999882698059082,0.018361778929829597,0.9954313635826111,0.9992944002151489,0.9917479157447815,0.9971293210983276,0.057221364229917526,0.9740680456161499,0.9991687536239624,0.0002500000118743628
0.9986744523048401,0.9997506141662598,0.018015598878264427,0.9963080286979675,0.9996472001075745,0.9932482838630676,0.9973300695419312,0.050704825669527054,0.9788273572921753,0.9991687536239624,0.0002500000118743628
